Time,AvgVolume
00:00,64.21052631578948
00:15,56.34736842105263
00:30,56.94736842105263
00:45,56.38947368421053
01:00,45.705263157894734
01:15,23.94736842105263
01:30,30.86315789473684
01:45,19.105263157894736
02:00,18.526315789473685
02:15,18.16842105263158
02:30,19.210526315789473
02:45,18.842105263157894
03:00,19.978947368421053
03:15,18.0
03:30,17.273684210526316
03:45,18.042105263157893
04:00,20.073684210526316
04:15,19.442105263157895
04:30,22.778947368421054
04:45,27.852631578947367
05:00,38.71578947368421
05:15,39.421052631578945
05:30,59.05263157894737
05:45,71.34736842105264
06:00,88.5578947368421
06:15,107.63157894736842
06:30,133.86315789473684
06:45,154.69473684210527
07:00,190.7578947368421
07:15,218.74736842105264
07:30,245.14736842105262
07:45,230.73684210526315
08:00,244.86315789473684
08:15,204.58947368421053
08:30,225.1263157894737
08:45,231.0421052631579
09:00,241.10526315789474
09:15,194.73684210526315
09:30,194.68421052631578
09:45,191.0842105263158
10:00,194.32631578947368
10:15,174.13684210526316
10:30,197.43157894736842
10:45,176.13684210526316
11:00,178.67368421052632
11:15,180.37894736842105
11:30,209.81052631578947
11:45,196.57894736842104
12:00,205.01052631578946
12:15,194.73684210526315
12:30,208.57894736842104
12:45,191.18947368421053
13:00,210.50526315789475
13:15,181.01052631578946
13:30,205.10526315789474
13:45,195.31578947368422
14:00,207.18947368421053
14:15,189.68421052631578
14:30,200.69473684210527
14:45,190.2
15:00,204.37894736842105
15:15,200.62105263157895
15:30,220.83157894736843
15:45,218.93684210526317
16:00,236.1578947368421
16:15,218.82105263157894
16:30,226.2
16:45,206.13684210526316
17:00,234.98947368421054
17:15,240.90526315789472
17:30,252.37894736842105
17:45,222.85263157894738
18:00,239.06315789473683
18:15,233.85263157894738
18:30,216.74736842105264
18:45,184.09473684210528
19:00,179.2736842105263
19:15,170.76842105263157
19:30,169.77894736842106
19:45,139.47368421052633
20:00,137.98947368421054
20:15,124.18947368421053
20:30,128.86315789473684
20:45,109.72631578947369
21:00,114.7578947368421
21:15,110.8
21:30,106.08421052631579
21:45,94.83157894736843
22:00,117.81052631578947
22:15,92.58947368421053
22:30,95.3157894736842
22:45,77.72631578947369
23:00,101.83157894736843
23:15,61.97894736842105
23:30,72.09473684210526
23:45,56.01052631578948
