Time,AvgVolume
00:00,25.68548387096774
00:15,23.516129032258064
00:30,19.024193548387096
00:45,15.064516129032258
01:00,12.879032258064516
01:15,10.943548387096774
01:30,9.379032258064516
01:45,9.266129032258064
02:00,6.346774193548387
02:15,5.830645161290323
02:30,5.298387096774194
02:45,5.379032258064516
03:00,5.096774193548387
03:15,5.096774193548387
03:30,4.725806451612903
03:45,4.387096774193548
04:00,4.508064516129032
04:15,5.67741935483871
04:30,5.758064516129032
04:45,7.17741935483871
05:00,8.508064516129032
05:15,12.064516129032258
05:30,14.806451612903226
05:45,21.79032258064516
06:00,31.403225806451612
06:15,40.50806451612903
06:30,56.04838709677419
06:45,73.25806451612904
07:00,92.68548387096774
07:15,134.45967741935485
07:30,151.3548387096774
07:45,173.8709677419355
08:00,181.5
08:15,188.36290322580646
08:30,184.3951612903226
08:45,183.6451612903226
09:00,160.00806451612902
09:15,151.67741935483872
09:30,144.43548387096774
09:45,144.06451612903226
10:00,134.23387096774192
10:15,134.9758064516129
10:30,136.90322580645162
10:45,143.09677419354838
11:00,138.36290322580646
11:15,142.25806451612902
11:30,142.91129032258064
11:45,150.8951612903226
12:00,144.57258064516128
12:15,151.65322580645162
12:30,146.75
12:45,146.84677419354838
13:00,140.61290322580646
13:15,144.56451612903226
13:30,138.25
13:45,144.16935483870967
14:00,138.7258064516129
14:15,148.26612903225808
14:30,148.16129032258064
14:45,157.69354838709677
15:00,158.1209677419355
15:15,177.28225806451613
15:30,179.34677419354838
15:45,184.32258064516128
16:00,178.75
16:15,183.42741935483872
16:30,183.70967741935485
16:45,180.06451612903226
17:00,186.38709677419354
17:15,194.00806451612902
17:30,190.23387096774192
17:45,190.7258064516129
18:00,185.3709677419355
18:15,173.78225806451613
18:30,161.1290322580645
18:45,144.98387096774192
19:00,130.5
19:15,119.04032258064517
19:30,99.89516129032258
19:45,85.79838709677419
20:00,78.43548387096774
20:15,66.83064516129032
20:30,68.40322580645162
20:45,62.653225806451616
21:00,67.76612903225806
21:15,62.03225806451613
21:30,59.38709677419355
21:45,54.903225806451616
22:00,56.29032258064516
22:15,51.33870967741935
22:30,48.04032258064516
22:45,42.95967741935484
23:00,40.943548387096776
23:15,34.524193548387096
23:30,30.733870967741936
23:45,26.483870967741936
