Time,AvgVolume
00:00,36.42307692307692
00:15,31.96153846153846
00:30,29.974358974358974
00:45,25.0
01:00,21.153846153846153
01:15,20.32051282051282
01:30,18.46153846153846
01:45,14.782051282051283
02:00,14.833333333333334
02:15,13.653846153846153
02:30,13.487179487179487
02:45,13.012820512820513
03:00,13.153846153846153
03:15,12.91025641025641
03:30,12.307692307692308
03:45,10.935897435897436
04:00,12.153846153846153
04:15,10.884615384615385
04:30,10.474358974358974
04:45,11.628205128205128
05:00,11.423076923076923
05:15,16.28205128205128
05:30,24.525641025641026
05:45,31.435897435897434
06:00,34.85897435897436
06:15,48.794871794871796
06:30,65.8974358974359
06:45,83.55128205128206
07:00,90.43589743589743
07:15,108.78205128205128
07:30,126.8974358974359
07:45,147.78205128205127
08:00,150.76923076923077
08:15,153.73076923076923
08:30,156.46153846153845
08:45,153.51282051282053
09:00,132.75641025641025
09:15,127.0
09:30,118.75641025641026
09:45,119.83333333333333
10:00,113.64102564102564
10:15,109.92307692307692
10:30,119.67948717948718
10:45,118.93589743589743
11:00,117.24358974358974
11:15,121.38461538461539
11:30,124.7051282051282
11:45,130.16666666666666
12:00,126.57692307692308
12:15,131.14102564102564
12:30,132.5897435897436
12:45,131.98717948717947
13:00,126.47435897435898
13:15,127.71794871794872
13:30,126.8076923076923
13:45,125.02564102564102
14:00,121.3974358974359
14:15,130.02564102564102
14:30,132.53846153846155
14:45,135.87179487179486
15:00,142.7051282051282
15:15,147.33333333333334
15:30,152.4102564102564
15:45,150.71794871794873
16:00,152.35897435897436
16:15,154.82051282051282
16:30,160.94871794871796
16:45,162.0
17:00,166.35897435897436
17:15,184.71794871794873
17:30,183.62820512820514
17:45,182.67948717948718
18:00,178.75641025641025
18:15,169.0897435897436
18:30,154.30769230769232
18:45,142.0
19:00,125.92307692307692
19:15,114.32051282051282
19:30,96.78205128205128
19:45,84.53846153846153
20:00,78.8974358974359
20:15,75.73076923076923
20:30,69.48717948717949
20:45,70.8076923076923
21:00,72.15384615384616
21:15,68.61538461538461
21:30,63.666666666666664
21:45,65.64102564102564
22:00,62.756410256410255
22:15,60.55128205128205
22:30,58.42307692307692
22:45,54.80769230769231
23:00,49.85897435897436
23:15,46.73076923076923
23:30,40.97435897435897
23:45,36.41025641025641
