Time,AvgVolume
00:00,27.288888888888888
00:15,22.744444444444444
00:30,21.211111111111112
00:45,17.566666666666666
01:00,15.266666666666667
01:15,13.133333333333333
01:30,11.755555555555556
01:45,10.344444444444445
02:00,8.688888888888888
02:15,8.233333333333333
02:30,7.588888888888889
02:45,8.28888888888889
03:00,8.511111111111111
03:15,7.477777777777778
03:30,8.122222222222222
03:45,6.988888888888889
04:00,6.911111111111111
04:15,7.6
04:30,8.133333333333333
04:45,9.666666666666666
05:00,10.777777777777779
05:15,12.71111111111111
05:30,21.4
05:45,26.466666666666665
06:00,32.15555555555556
06:15,45.666666666666664
06:30,61.86666666666667
06:45,72.55555555555556
07:00,91.93333333333334
07:15,109.13333333333334
07:30,126.35555555555555
07:45,143.93333333333334
08:00,153.6888888888889
08:15,154.54444444444445
08:30,151.63333333333333
08:45,147.7111111111111
09:00,131.85555555555555
09:15,128.12222222222223
09:30,124.4888888888889
09:45,124.23333333333333
10:00,112.72222222222223
10:15,115.56666666666666
10:30,119.82222222222222
10:45,120.2
11:00,114.26666666666667
11:15,118.97777777777777
11:30,121.88888888888889
11:45,125.36666666666666
12:00,126.86666666666666
12:15,129.22222222222223
12:30,125.07777777777778
12:45,125.54444444444445
13:00,124.42222222222222
13:15,122.25555555555556
13:30,120.68888888888888
13:45,121.46666666666667
14:00,119.26666666666667
14:15,122.26666666666667
14:30,122.84444444444445
14:45,124.33333333333333
15:00,127.95555555555555
15:15,131.6888888888889
15:30,137.54444444444445
15:45,140.56666666666666
16:00,142.92222222222222
16:15,148.93333333333334
16:30,150.17777777777778
16:45,150.9
17:00,155.4777777777778
17:15,162.16666666666666
17:30,162.61111111111111
17:45,159.93333333333334
18:00,151.34444444444443
18:15,145.72222222222223
18:30,132.33333333333334
18:45,125.26666666666667
19:00,111.58888888888889
19:15,103.92222222222222
19:30,92.53333333333333
19:45,80.58888888888889
20:00,74.7
20:15,68.02222222222223
20:30,64.8
20:45,64.32222222222222
21:00,67.3
21:15,62.43333333333333
21:30,59.37777777777778
21:45,55.63333333333333
22:00,56.25555555555555
22:15,52.0
22:30,48.81111111111111
22:45,45.63333333333333
23:00,41.955555555555556
23:15,37.388888888888886
23:30,31.988888888888887
23:45,29.177777777777777
