Time,AvgVolume
00:00,32.82051282051282
00:15,29.141025641025642
00:30,22.78205128205128
00:45,19.974358974358974
01:00,16.358974358974358
01:15,15.615384615384615
01:30,13.282051282051283
01:45,11.64102564102564
02:00,9.948717948717949
02:15,8.987179487179487
02:30,9.23076923076923
02:45,8.243589743589743
03:00,8.064102564102564
03:15,8.256410256410257
03:30,7.487179487179487
03:45,7.205128205128205
04:00,8.320512820512821
04:15,8.602564102564102
04:30,10.08974358974359
04:45,12.73076923076923
05:00,13.884615384615385
05:15,17.333333333333332
05:30,23.846153846153847
05:45,29.423076923076923
06:00,44.11538461538461
06:15,68.43589743589743
06:30,100.44871794871794
06:45,128.0897435897436
07:00,153.80769230769232
07:15,192.05128205128204
07:30,201.56410256410257
07:45,199.0
08:00,193.75641025641025
08:15,201.57692307692307
08:30,204.39743589743588
08:45,201.67948717948718
09:00,196.89743589743588
09:15,194.14102564102564
09:30,185.8846153846154
09:45,184.9102564102564
10:00,175.21794871794873
10:15,177.74358974358975
10:30,179.76923076923077
10:45,182.23076923076923
11:00,173.46153846153845
11:15,178.23076923076923
11:30,182.35897435897436
11:45,193.12820512820514
12:00,192.2051282051282
12:15,191.02564102564102
12:30,189.6153846153846
12:45,188.03846153846155
13:00,182.56410256410257
13:15,183.39743589743588
13:30,181.25641025641025
13:45,184.03846153846155
14:00,182.6153846153846
14:15,190.01282051282053
14:30,189.0
14:45,194.94871794871796
15:00,202.4102564102564
15:15,212.52564102564102
15:30,208.14102564102564
15:45,211.53846153846155
16:00,213.51282051282053
16:15,215.33333333333334
16:30,218.78205128205127
16:45,220.17948717948718
17:00,225.7051282051282
17:15,240.5897435897436
17:30,232.0
17:45,225.93589743589743
18:00,222.35897435897436
18:15,211.7948717948718
18:30,192.1153846153846
18:45,182.15384615384616
19:00,166.19230769230768
19:15,153.30769230769232
19:30,132.7051282051282
19:45,117.0
20:00,106.21794871794872
20:15,97.82051282051282
20:30,92.57692307692308
20:45,94.33333333333333
21:00,94.26923076923077
21:15,90.5
21:30,84.82051282051282
21:45,82.06410256410257
22:00,79.3076923076923
22:15,71.35897435897436
22:30,69.3974358974359
22:45,58.88461538461539
23:00,52.15384615384615
23:15,43.91025641025641
23:30,38.56410256410256
23:45,33.65384615384615
