Time,AvgVolume
00:00,43.22115384615385
00:15,37.42307692307692
00:30,32.04807692307692
00:45,28.298076923076923
01:00,25.048076923076923
01:15,23.41346153846154
01:30,20.51923076923077
01:45,17.442307692307693
02:00,17.173076923076923
02:15,15.971153846153847
02:30,14.509615384615385
02:45,14.490384615384615
03:00,14.259615384615385
03:15,13.211538461538462
03:30,12.884615384615385
03:45,12.384615384615385
04:00,13.134615384615385
04:15,12.298076923076923
04:30,12.836538461538462
04:45,15.163461538461538
05:00,15.5
05:15,19.78846153846154
05:30,29.25
05:45,37.40384615384615
06:00,44.33653846153846
06:15,63.25
06:30,94.0576923076923
06:45,114.61538461538461
07:00,132.57692307692307
07:15,159.06730769230768
07:30,175.71153846153845
07:45,182.23076923076923
08:00,180.4903846153846
08:15,183.5096153846154
08:30,187.25
08:45,183.84615384615384
09:00,174.34615384615384
09:15,168.91346153846155
09:30,166.39423076923077
09:45,165.92307692307693
10:00,158.60576923076923
10:15,155.60576923076923
10:30,160.3846153846154
10:45,161.76923076923077
11:00,157.90384615384616
11:15,163.20192307692307
11:30,167.58653846153845
11:45,168.83653846153845
12:00,172.28846153846155
12:15,174.75
12:30,172.18269230769232
12:45,170.60576923076923
13:00,171.19230769230768
13:15,167.5096153846154
13:30,168.45192307692307
13:45,165.51923076923077
14:00,164.97115384615384
14:15,170.55769230769232
14:30,169.02884615384616
14:45,172.40384615384616
15:00,184.20192307692307
15:15,188.01923076923077
15:30,188.01923076923077
15:45,184.75
16:00,187.67307692307693
16:15,186.76923076923077
16:30,190.39423076923077
16:45,191.93269230769232
17:00,196.26923076923077
17:15,201.6346153846154
17:30,202.70192307692307
17:45,202.33653846153845
18:00,197.0096153846154
18:15,191.1153846153846
18:30,181.25
18:45,172.58653846153845
19:00,154.67307692307693
19:15,144.57692307692307
19:30,129.04807692307693
19:45,111.88461538461539
20:00,104.47115384615384
20:15,97.86538461538461
20:30,92.82692307692308
20:45,88.22115384615384
21:00,89.46153846153847
21:15,88.79807692307692
21:30,84.22115384615384
21:45,82.70192307692308
22:00,81.34615384615384
22:15,73.1923076923077
22:30,69.04807692307692
22:45,64.08653846153847
23:00,58.13461538461539
23:15,52.67307692307692
23:30,47.60576923076923
23:45,41.41346153846154
