Time,AvgVolume
00:00,48.46987951807229
00:15,45.6144578313253
00:30,36.55421686746988
00:45,30.879518072289155
01:00,26.180722891566266
01:15,24.012048192771083
01:30,21.49397590361446
01:45,19.55421686746988
02:00,16.72289156626506
02:15,16.566265060240966
02:30,14.566265060240964
02:45,13.421686746987952
03:00,13.0
03:15,12.060240963855422
03:30,12.578313253012048
03:45,13.08433734939759
04:00,13.036144578313253
04:15,14.433734939759036
04:30,16.048192771084338
04:45,16.49397590361446
05:00,18.59036144578313
05:15,26.542168674698797
05:30,38.65060240963855
05:45,48.2289156626506
06:00,62.602409638554214
06:15,97.36144578313252
06:30,136.74698795180723
06:45,148.43373493975903
07:00,171.4578313253012
07:15,209.87951807228916
07:30,233.50602409638554
07:45,255.12048192771084
08:00,265.90361445783134
08:15,275.144578313253
08:30,272.50602409638554
08:45,263.93975903614455
09:00,244.6024096385542
09:15,238.9879518072289
09:30,244.24096385542168
09:45,241.89156626506025
10:00,227.24096385542168
10:15,226.6987951807229
10:30,231.50602409638554
10:45,234.85542168674698
11:00,227.12048192771084
11:15,237.18072289156626
11:30,245.44578313253012
11:45,245.6265060240964
12:00,249.46987951807228
12:15,252.73493975903614
12:30,246.66265060240963
12:45,247.09638554216866
13:00,242.4578313253012
13:15,246.3855421686747
13:30,250.6024096385542
13:45,250.33734939759037
14:00,249.6987951807229
14:15,252.97590361445782
14:30,250.84337349397592
14:45,254.42168674698794
15:00,267.1927710843373
15:15,270.7590361445783
15:30,278.6265060240964
15:45,277.4096385542169
16:00,281.72289156626505
16:15,289.69879518072287
16:30,293.66265060240966
16:45,286.8072289156627
17:00,294.72289156626505
17:15,302.9156626506024
17:30,305.73493975903614
17:45,302.5421686746988
18:00,288.9277108433735
18:15,273.2409638554217
18:30,243.85542168674698
18:45,219.67469879518072
19:00,198.15662650602408
19:15,188.51807228915663
19:30,170.90361445783134
19:45,152.24096385542168
20:00,140.85542168674698
20:15,129.2289156626506
20:30,124.73493975903614
20:45,124.10843373493977
21:00,126.92771084337349
21:15,125.65060240963855
21:30,119.74698795180723
21:45,112.18072289156626
22:00,109.53012048192771
22:15,98.49397590361446
22:30,90.59036144578313
22:45,83.8433734939759
23:00,77.20481927710843
23:15,67.34939759036145
23:30,62.397590361445786
23:45,52.10843373493976
