Time,AvgVolume
00:00,72.73076923076923
00:15,62.42307692307692
00:30,57.11538461538461
00:45,54.0
01:00,49.80769230769231
01:15,46.30769230769231
01:30,39.46153846153846
01:45,35.80769230769231
02:00,34.11538461538461
02:15,30.653846153846153
02:30,29.307692307692307
02:45,29.0
03:00,28.384615384615383
03:15,25.53846153846154
03:30,23.923076923076923
03:45,23.76923076923077
04:00,23.76923076923077
04:15,22.346153846153847
04:30,20.884615384615383
04:45,23.46153846153846
05:00,22.423076923076923
05:15,22.115384615384617
05:30,25.115384615384617
05:45,32.11538461538461
06:00,36.34615384615385
06:15,43.30769230769231
06:30,58.34615384615385
06:45,71.61538461538461
07:00,80.96153846153847
07:15,96.6923076923077
07:30,113.26923076923077
07:45,134.76923076923077
08:00,142.34615384615384
08:15,152.73076923076923
08:30,151.57692307692307
08:45,150.8846153846154
09:00,125.92307692307692
09:15,125.61538461538461
09:30,132.03846153846155
09:45,131.30769230769232
10:00,134.0
10:15,136.15384615384616
10:30,146.6153846153846
10:45,149.0
11:00,151.84615384615384
11:15,158.23076923076923
11:30,164.96153846153845
11:45,170.65384615384616
12:00,175.80769230769232
12:15,175.73076923076923
12:30,181.69230769230768
12:45,176.76923076923077
13:00,184.15384615384616
13:15,176.1153846153846
13:30,178.42307692307693
13:45,175.8846153846154
14:00,182.92307692307693
14:15,187.92307692307693
14:30,181.3846153846154
14:45,194.19230769230768
15:00,212.42307692307693
15:15,218.46153846153845
15:30,212.92307692307693
15:45,211.73076923076923
16:00,223.57692307692307
16:15,227.3846153846154
16:30,251.19230769230768
16:45,256.34615384615387
17:00,287.6923076923077
17:15,313.38461538461536
17:30,298.65384615384613
17:45,317.7307692307692
18:00,297.88461538461536
18:15,284.53846153846155
18:30,239.30769230769232
18:45,214.15384615384616
19:00,196.0
19:15,173.1153846153846
19:30,162.3846153846154
19:45,138.15384615384616
20:00,142.65384615384616
20:15,134.23076923076923
20:30,126.0
20:45,121.15384615384616
21:00,127.88461538461539
21:15,124.8076923076923
21:30,118.73076923076923
21:45,117.11538461538461
22:00,117.23076923076923
22:15,116.38461538461539
22:30,109.6923076923077
22:45,96.84615384615384
23:00,97.46153846153847
23:15,90.5
23:30,82.03846153846153
23:45,74.11538461538461
