Time,AvgVolume
00:00,13.903225806451612
00:15,12.795698924731182
00:30,11.064516129032258
00:45,8.483870967741936
01:00,7.279569892473118
01:15,6.258064516129032
01:30,6.096774193548387
01:45,4.838709677419355
02:00,4.344086021505376
02:15,4.225806451612903
02:30,3.7096774193548385
02:45,3.903225806451613
03:00,3.763440860215054
03:15,3.3978494623655915
03:30,3.849462365591398
03:45,3.193548387096774
04:00,3.010752688172043
04:15,3.5376344086021505
04:30,3.6021505376344085
04:45,5.096774193548387
05:00,5.21505376344086
05:15,7.56989247311828
05:30,8.440860215053764
05:45,12.655913978494624
06:00,14.559139784946236
06:15,19.35483870967742
06:30,26.956989247311828
06:45,34.903225806451616
07:00,44.96774193548387
07:15,60.1505376344086
07:30,72.29032258064517
07:45,79.98924731182795
08:00,83.80645161290323
08:15,85.3763440860215
08:30,86.3763440860215
08:45,92.93548387096774
09:00,80.58064516129032
09:15,72.75268817204301
09:30,70.3010752688172
09:45,66.39784946236558
10:00,67.21505376344086
10:15,69.88172043010752
10:30,71.3010752688172
10:45,67.13978494623656
11:00,72.06451612903226
11:15,73.13978494623656
11:30,73.72043010752688
11:45,74.91397849462365
12:00,74.76344086021506
12:15,76.94623655913979
12:30,75.04301075268818
12:45,72.79569892473118
13:00,71.3225806451613
13:15,72.35483870967742
13:30,70.94623655913979
13:45,69.73118279569893
14:00,69.33333333333333
14:15,72.15053763440861
14:30,70.43010752688173
14:45,75.25806451612904
15:00,83.11827956989248
15:15,88.64516129032258
15:30,87.79569892473118
15:45,86.89247311827957
16:00,86.87096774193549
16:15,83.27956989247312
16:30,82.74193548387096
16:45,84.48387096774194
17:00,88.79569892473118
17:15,93.47311827956989
17:30,89.81720430107526
17:45,89.3225806451613
18:00,88.49462365591398
18:15,83.3010752688172
18:30,77.13978494623656
18:45,72.20430107526882
19:00,65.41935483870968
19:15,58.784946236559136
19:30,52.946236559139784
19:45,46.30107526881721
20:00,43.8494623655914
20:15,39.924731182795696
20:30,37.81720430107527
20:45,37.67741935483871
21:00,36.483870967741936
21:15,36.43010752688172
21:30,34.236559139784944
21:45,30.946236559139784
22:00,29.795698924731184
22:15,27.978494623655912
22:30,25.56989247311828
22:45,23.344086021505376
23:00,21.204301075268816
23:15,19.0
23:30,17.9247311827957
23:45,15.096774193548388
