Time,AvgVolume
00:00,41.82258064516129
00:15,36.854838709677416
00:30,31.31451612903226
00:45,26.475806451612904
01:00,22.766129032258064
01:15,19.596774193548388
01:30,17.451612903225808
01:45,15.233870967741936
02:00,13.39516129032258
02:15,13.016129032258064
02:30,11.040322580645162
02:45,11.637096774193548
03:00,10.653225806451612
03:15,11.274193548387096
03:30,10.153225806451612
03:45,10.379032258064516
04:00,10.60483870967742
04:15,12.556451612903226
04:30,13.040322580645162
04:45,18.39516129032258
05:00,18.443548387096776
05:15,23.39516129032258
05:30,32.16935483870968
05:45,41.645161290322584
06:00,59.83064516129032
06:15,88.95161290322581
06:30,109.36290322580645
06:45,115.43548387096774
07:00,127.29032258064517
07:15,149.75
07:30,164.80645161290323
07:45,169.7983870967742
08:00,176.83064516129033
08:15,177.0241935483871
08:30,187.43548387096774
08:45,178.84677419354838
09:00,162.98387096774192
09:15,156.23387096774192
09:30,157.07258064516128
09:45,140.18548387096774
10:00,143.94354838709677
10:15,148.26612903225808
10:30,149.91935483870967
10:45,136.78225806451613
11:00,146.31451612903226
11:15,151.45967741935485
11:30,155.16935483870967
11:45,155.06451612903226
12:00,159.17741935483872
12:15,162.66129032258064
12:30,162.82258064516128
12:45,157.65322580645162
13:00,158.84677419354838
13:15,159.57258064516128
13:30,158.5241935483871
13:45,156.19354838709677
14:00,156.46774193548387
14:15,166.16935483870967
14:30,172.33064516129033
14:45,178.9516129032258
15:00,188.84677419354838
15:15,212.1209677419355
15:30,222.38709677419354
15:45,233.2016129032258
16:00,232.46774193548387
16:15,237.81451612903226
16:30,242.68548387096774
16:45,247.71774193548387
17:00,259.75
17:15,271.9193548387097
17:30,272.39516129032256
17:45,258.58870967741933
18:00,263.06451612903226
18:15,247.25
18:30,224.70967741935485
18:45,194.65322580645162
19:00,175.18548387096774
19:15,154.8548387096774
19:30,137.21774193548387
19:45,116.10483870967742
20:00,108.04838709677419
20:15,103.91129032258064
20:30,97.55645161290323
20:45,91.62903225806451
21:00,93.29838709677419
21:15,92.28225806451613
21:30,90.13709677419355
21:45,86.95161290322581
22:00,84.23387096774194
22:15,81.75806451612904
22:30,73.62903225806451
22:45,69.4274193548387
23:00,60.725806451612904
23:15,57.70161290322581
23:30,51.096774193548384
23:45,43.38709677419355
