Time,AvgVolume
00:00,21.580645161290324
00:15,18.346774193548388
00:30,16.233870967741936
00:45,13.60483870967742
01:00,11.419354838709678
01:15,10.03225806451613
01:30,8.556451612903226
01:45,7.524193548387097
02:00,6.951612903225806
02:15,6.467741935483871
02:30,6.024193548387097
02:45,5.612903225806452
03:00,6.032258064516129
03:15,5.145161290322581
03:30,5.411290322580645
03:45,5.806451612903226
04:00,5.467741935483871
04:15,6.758064516129032
04:30,6.975806451612903
04:45,8.612903225806452
05:00,9.25
05:15,11.298387096774194
05:30,14.314516129032258
05:45,19.766129032258064
06:00,24.653225806451612
06:15,34.935483870967744
06:30,51.814516129032256
06:45,67.12096774193549
07:00,83.83870967741936
07:15,101.30645161290323
07:30,116.66129032258064
07:45,126.10483870967742
08:00,130.20967741935485
08:15,130.5241935483871
08:30,132.6048387096774
08:45,135.29032258064515
09:00,125.90322580645162
09:15,126.0725806451613
09:30,121.90322580645162
09:45,124.59677419354838
10:00,121.29838709677419
10:15,121.31451612903226
10:30,123.71774193548387
10:45,122.0
11:00,124.79032258064517
11:15,125.71774193548387
11:30,128.98387096774192
11:45,132.23387096774192
12:00,132.48387096774192
12:15,133.88709677419354
12:30,130.91935483870967
12:45,133.16129032258064
13:00,127.71774193548387
13:15,126.94354838709677
13:30,126.65322580645162
13:45,124.50806451612904
14:00,128.3548387096774
14:15,132.33870967741936
14:30,131.04032258064515
14:45,138.11290322580646
15:00,138.20967741935485
15:15,142.95967741935485
15:30,135.92741935483872
15:45,141.32258064516128
16:00,142.0
16:15,144.25806451612902
16:30,142.8709677419355
16:45,147.36290322580646
17:00,151.29032258064515
17:15,156.5
17:30,157.33870967741936
17:45,156.32258064516128
18:00,153.68548387096774
18:15,147.08064516129033
18:30,136.63709677419354
18:45,127.78225806451613
19:00,120.29032258064517
19:15,109.79032258064517
19:30,95.37903225806451
19:45,86.80645161290323
20:00,80.06451612903226
20:15,74.71774193548387
20:30,70.86290322580645
20:45,70.7258064516129
21:00,71.54838709677419
21:15,66.24193548387096
21:30,60.83870967741935
21:45,57.564516129032256
22:00,55.38709677419355
22:15,52.41935483870968
22:30,46.24193548387097
22:45,42.766129032258064
23:00,38.58064516129032
23:15,32.74193548387097
23:30,27.45967741935484
23:45,23.887096774193548
